Run ID,Episode,Fixed Reward,Threshold Reward,Adaptive (LSTM + QL) Reward,Adaptive (ARIMA + SARSA) Reward,Adaptive (Transformer + PG) Reward,Adaptive (RF + Rule) Reward,Adaptive (LR + QL) Reward
5,870,0.5,0.2,0.37244582714543234,0.6101977969258968,0.3359700803063093,0.2729559234515039,0.4244381141903881
5,880,0.5,0.1,0.38443958643928167,0.5455881689160162,0.3334489020634853,0.2887127243727777,0.4651589958966338
5,890,0.5,0.3,0.5027978420697614,0.47293441448797935,0.4261052777438429,0.25620832939168486,0.5361237249064436
5,900,0.5,0.1,0.399446407472459,0.49272957232513004,0.42913855726980576,0.349870880324781,0.44396449929560644
5,910,0.5,0.5,0.6189954819867618,0.34224316709840025,0.21487842064671736,0.26725515407698236,0.5931310643544974
5,920,0.5,0.5,0.43021745099151554,0.475589222795317,0.2942734978200026,0.3357580565636327,0.409255766241478
5,930,0.5,0.2,0.4742698151458402,0.32202470551445284,0.30206731045764634,0.2954881467240881,0.4348802194797143
5,940,0.5,0.2,0.3552157514094107,0.3609479932525324,0.2742040356251544,0.30673079770725065,0.5152804355940086
5,950,0.5,0.4,0.5990929477112081,0.45477743508780916,0.45840187681740635,0.21809390579008986,0.5520915297016042
5,960,0.5,0.3,0.40863220953376356,0.47616627664336486,0.4067170075105519,0.22519836166395887,0.37931257000151747
5,970,0.5,0.5,0.5485608952176825,0.4777149420642348,0.2179591992892899,0.22921780284685916,0.44204031753547895
5,980,0.5,0.1,0.35116697425166155,0.566886777419104,0.4205290859513221,0.22705892954861812,0.46993554775713225
5,990,0.5,0.5,0.43144402288005496,0.536869769446492,0.480654011346951,0.16249935960263703,0.4706559070558102
